areaType,areaName,areaCode,date,newCasesBySpecimenDateAgeDemographics
nation,England,E92000001,2023-05-29,"[{'age': '00_04', 'cases': 7, 'rollingSum': 90, 'rollingRate': 2.8}, {'age': '00_59', 'cases': 380, 'rollingSum': 2691, 'rollingRate': 6.3}, {'age': '05_09', 'cases': 1, 'rollingSum': 31, 'rollingRate': 0.9}, {'age': '10_14', 'cases': 12, 'rollingSum': 85, 'rollingRate': 2.5}, {'age': '15_19', 'cases': 5, 'rollingSum': 80, 'rollingRate': 2.6}, {'age': '20_24', 'cases': 24, 'rollingSum': 183, 'rollingRate': 5.3}, {'age': '25_29', 'cases': 38, 'rollingSum': 201, 'rollingRate': 5.3}, {'age': '30_34', 'cases': 35, 'rollingSum': 280, 'rollingRate': 7.3}, {'age': '35_39', 'cases': 48, 'rollingSum': 278, 'rollingRate': 7.4}, {'age': '40_44', 'cases': 44, 'rollingSum': 323, 'rollingRate': 9.3}, {'age': '45_49', 'cases': 41, 'rollingSum': 301, 'rollingRate': 8.3}, {'age': '50_54', 'cases': 54, 'rollingSum': 417, 'rollingRate': 10.8}, {'age': '55_59', 'cases': 71, 'rollingSum': 422, 'rollingRate': 11.2}, {'age': '60+', 'cases': 366, 'rollingSum': 2709, 'rollingRate': 19.8}, {'age': '60_64', 'cases': 48, 'rollingSum': 411, 'rollingRate': 12.9}, {'age': '65_69', 'cases': 46, 'rollingSum': 447, 'rollingRate': 16.1}, {'age': '70_74', 'cases': 79, 'rollingSum': 474, 'rollingRate': 16.8}, {'age': '75_79', 'cases': 72, 'rollingSum': 494, 'rollingRate': 24.6}, {'age': '80_84', 'cases': 54, 'rollingSum': 379, 'rollingRate': 26.2}, {'age': '85_89', 'cases': 35, 'rollingSum': 294, 'rollingRate': 33.2}, {'age': '90+', 'cases': 32, 'rollingSum': 210, 'rollingRate': 40.3}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]"
nation,England,E92000001,2023-05-28,"[{'age': '00_04', 'cases': 14, 'rollingSum': 103, 'rollingRate': 3.2}, {'age': '00_59', 'cases': 292, 'rollingSum': 2860, 'rollingRate': 6.7}, {'age': '05_09', 'cases': 3, 'rollingSum': 42, 'rollingRate': 1.2}, {'age': '10_14', 'cases': 6, 'rollingSum': 85, 'rollingRate': 2.5}, {'age': '15_19', 'cases': 2, 'rollingSum': 95, 'rollingRate': 3.0}, {'age': '20_24', 'cases': 21, 'rollingSum': 204, 'rollingRate': 5.9}, {'age': '25_29', 'cases': 25, 'rollingSum': 199, 'rollingRate': 5.3}, {'age': '30_34', 'cases': 29, 'rollingSum': 299, 'rollingRate': 7.8}, {'age': '35_39', 'cases': 28, 'rollingSum': 281, 'rollingRate': 7.5}, {'age': '40_44', 'cases': 42, 'rollingSum': 334, 'rollingRate': 9.6}, {'age': '45_49', 'cases': 31, 'rollingSum': 329, 'rollingRate': 9.0}, {'age': '50_54', 'cases': 50, 'rollingSum': 455, 'rollingRate': 11.7}, {'age': '55_59', 'cases': 41, 'rollingSum': 434, 'rollingRate': 11.5}, {'age': '60+', 'cases': 304, 'rollingSum': 2889, 'rollingRate': 21.1}, {'age': '60_64', 'cases': 59, 'rollingSum': 456, 'rollingRate': 14.3}, {'age': '65_69', 'cases': 48, 'rollingSum': 483, 'rollingRate': 17.3}, {'age': '70_74', 'cases': 50, 'rollingSum': 484, 'rollingRate': 17.2}, {'age': '75_79', 'cases': 53, 'rollingSum': 510, 'rollingRate': 25.4}, {'age': '80_84', 'cases': 39, 'rollingSum': 406, 'rollingRate': 28.0}, {'age': '85_89', 'cases': 31, 'rollingSum': 322, 'rollingRate': 36.4}, {'age': '90+', 'cases': 24, 'rollingSum': 228, 'rollingRate': 43.8}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]"
nation,England,E92000001,2023-05-27,"[{'age': '00_04', 'cases': 8, 'rollingSum': 105, 'rollingRate': 3.2}, {'age': '00_59', 'cases': 256, 'rollingSum': 3079, 'rollingRate': 7.2}, {'age': '05_09', 'cases': 2, 'rollingSum': 46, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 8, 'rollingSum': 99, 'rollingRate': 2.9}, {'age': '15_19', 'cases': 11, 'rollingSum': 115, 'rollingRate': 3.7}, {'age': '20_24', 'cases': 17, 'rollingSum': 225, 'rollingRate': 6.5}, {'age': '25_29', 'cases': 11, 'rollingSum': 212, 'rollingRate': 5.6}, {'age': '30_34', 'cases': 21, 'rollingSum': 306, 'rollingRate': 8.0}, {'age': '35_39', 'cases': 25, 'rollingSum': 303, 'rollingRate': 8.1}, {'age': '40_44', 'cases': 31, 'rollingSum': 358, 'rollingRate': 10.3}, {'age': '45_49', 'cases': 25, 'rollingSum': 369, 'rollingRate': 10.1}, {'age': '50_54', 'cases': 50, 'rollingSum': 481, 'rollingRate': 12.4}, {'age': '55_59', 'cases': 47, 'rollingSum': 460, 'rollingRate': 12.2}, {'age': '60+', 'cases': 311, 'rollingSum': 2954, 'rollingRate': 21.6}, {'age': '60_64', 'cases': 60, 'rollingSum': 464, 'rollingRate': 14.5}, {'age': '65_69', 'cases': 51, 'rollingSum': 504, 'rollingRate': 18.1}, {'age': '70_74', 'cases': 58, 'rollingSum': 490, 'rollingRate': 17.4}, {'age': '75_79', 'cases': 54, 'rollingSum': 537, 'rollingRate': 26.7}, {'age': '80_84', 'cases': 41, 'rollingSum': 407, 'rollingRate': 28.1}, {'age': '85_89', 'cases': 33, 'rollingSum': 322, 'rollingRate': 36.4}, {'age': '90+', 'cases': 14, 'rollingSum': 230, 'rollingRate': 44.1}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 2, 'rollingRate': None}]"
nation,England,E92000001,2023-05-26,"[{'age': '00_04', 'cases': 10, 'rollingSum': 108, 'rollingRate': 3.3}, {'age': '00_59', 'cases': 333, 'rollingSum': 3186, 'rollingRate': 7.4}, {'age': '05_09', 'cases': 1, 'rollingSum': 47, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 5, 'rollingSum': 99, 'rollingRate': 2.9}, {'age': '15_19', 'cases': 13, 'rollingSum': 118, 'rollingRate': 3.8}, {'age': '20_24', 'cases': 17, 'rollingSum': 230, 'rollingRate': 6.6}, {'age': '25_29', 'cases': 29, 'rollingSum': 229, 'rollingRate': 6.1}, {'age': '30_34', 'cases': 46, 'rollingSum': 310, 'rollingRate': 8.1}, {'age': '35_39', 'cases': 34, 'rollingSum': 321, 'rollingRate': 8.6}, {'age': '40_44', 'cases': 35, 'rollingSum': 372, 'rollingRate': 10.7}, {'age': '45_49', 'cases': 41, 'rollingSum': 390, 'rollingRate': 10.7}, {'age': '50_54', 'cases': 49, 'rollingSum': 491, 'rollingRate': 12.7}, {'age': '55_59', 'cases': 53, 'rollingSum': 471, 'rollingRate': 12.5}, {'age': '60+', 'cases': 375, 'rollingSum': 2997, 'rollingRate': 21.9}, {'age': '60_64', 'cases': 60, 'rollingSum': 461, 'rollingRate': 14.4}, {'age': '65_69', 'cases': 60, 'rollingSum': 511, 'rollingRate': 18.4}, {'age': '70_74', 'cases': 66, 'rollingSum': 506, 'rollingRate': 18.0}, {'age': '75_79', 'cases': 73, 'rollingSum': 540, 'rollingRate': 26.9}, {'age': '80_84', 'cases': 46, 'rollingSum': 409, 'rollingRate': 28.2}, {'age': '85_89', 'cases': 41, 'rollingSum': 321, 'rollingRate': 36.3}, {'age': '90+', 'cases': 29, 'rollingSum': 249, 'rollingRate': 47.8}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 2, 'rollingRate': None}]"
nation,England,E92000001,2023-05-25,"[{'age': '00_04', 'cases': 22, 'rollingSum': 123, 'rollingRate': 3.8}, {'age': '00_59', 'cases': 406, 'rollingSum': 3298, 'rollingRate': 7.7}, {'age': '05_09', 'cases': 6, 'rollingSum': 54, 'rollingRate': 1.5}, {'age': '10_14', 'cases': 8, 'rollingSum': 100, 'rollingRate': 2.9}, {'age': '15_19', 'cases': 12, 'rollingSum': 126, 'rollingRate': 4.0}, {'age': '20_24', 'cases': 30, 'rollingSum': 243, 'rollingRate': 7.0}, {'age': '25_29', 'cases': 31, 'rollingSum': 226, 'rollingRate': 6.0}, {'age': '30_34', 'cases': 43, 'rollingSum': 310, 'rollingRate': 8.1}, {'age': '35_39', 'cases': 33, 'rollingSum': 339, 'rollingRate': 9.1}, {'age': '40_44', 'cases': 47, 'rollingSum': 378, 'rollingRate': 10.9}, {'age': '45_49', 'cases': 44, 'rollingSum': 391, 'rollingRate': 10.7}, {'age': '50_54', 'cases': 58, 'rollingSum': 517, 'rollingRate': 13.3}, {'age': '55_59', 'cases': 72, 'rollingSum': 491, 'rollingRate': 13.1}, {'age': '60+', 'cases': 415, 'rollingSum': 3058, 'rollingRate': 22.4}, {'age': '60_64', 'cases': 54, 'rollingSum': 469, 'rollingRate': 14.7}, {'age': '65_69', 'cases': 76, 'rollingSum': 521, 'rollingRate': 18.7}, {'age': '70_74', 'cases': 66, 'rollingSum': 512, 'rollingRate': 18.2}, {'age': '75_79', 'cases': 72, 'rollingSum': 543, 'rollingRate': 27.0}, {'age': '80_84', 'cases': 68, 'rollingSum': 434, 'rollingRate': 29.9}, {'age': '85_89', 'cases': 49, 'rollingSum': 320, 'rollingRate': 36.1}, {'age': '90+', 'cases': 30, 'rollingSum': 259, 'rollingRate': 49.7}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 2, 'rollingRate': None}]"
nation,England,E92000001,2023-05-24,"[{'age': '00_04', 'cases': 16, 'rollingSum': 112, 'rollingRate': 3.5}, {'age': '00_59', 'cases': 499, 'rollingSum': 3379, 'rollingRate': 7.9}, {'age': '05_09', 'cases': 8, 'rollingSum': 53, 'rollingRate': 1.5}, {'age': '10_14', 'cases': 17, 'rollingSum': 97, 'rollingRate': 2.8}, {'age': '15_19', 'cases': 19, 'rollingSum': 129, 'rollingRate': 4.1}, {'age': '20_24', 'cases': 41, 'rollingSum': 263, 'rollingRate': 7.6}, {'age': '25_29', 'cases': 33, 'rollingSum': 231, 'rollingRate': 6.1}, {'age': '30_34', 'cases': 45, 'rollingSum': 309, 'rollingRate': 8.1}, {'age': '35_39', 'cases': 50, 'rollingSum': 357, 'rollingRate': 9.6}, {'age': '40_44', 'cases': 61, 'rollingSum': 385, 'rollingRate': 11.1}, {'age': '45_49', 'cases': 62, 'rollingSum': 399, 'rollingRate': 11.0}, {'age': '50_54', 'cases': 77, 'rollingSum': 542, 'rollingRate': 14.0}, {'age': '55_59', 'cases': 70, 'rollingSum': 502, 'rollingRate': 13.3}, {'age': '60+', 'cases': 423, 'rollingSum': 3129, 'rollingRate': 22.9}, {'age': '60_64', 'cases': 61, 'rollingSum': 488, 'rollingRate': 15.3}, {'age': '65_69', 'cases': 83, 'rollingSum': 525, 'rollingRate': 18.9}, {'age': '70_74', 'cases': 71, 'rollingSum': 525, 'rollingRate': 18.7}, {'age': '75_79', 'cases': 74, 'rollingSum': 550, 'rollingRate': 27.4}, {'age': '80_84', 'cases': 58, 'rollingSum': 431, 'rollingRate': 29.7}, {'age': '85_89', 'cases': 41, 'rollingSum': 343, 'rollingRate': 38.7}, {'age': '90+', 'cases': 35, 'rollingSum': 267, 'rollingRate': 51.2}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-23,"[{'age': '00_04', 'cases': 13, 'rollingSum': 109, 'rollingRate': 3.4}, {'age': '00_59', 'cases': 525, 'rollingSum': 3399, 'rollingRate': 7.9}, {'age': '05_09', 'cases': 10, 'rollingSum': 55, 'rollingRate': 1.6}, {'age': '10_14', 'cases': 29, 'rollingSum': 96, 'rollingRate': 2.8}, {'age': '15_19', 'cases': 18, 'rollingSum': 130, 'rollingRate': 4.2}, {'age': '20_24', 'cases': 33, 'rollingSum': 255, 'rollingRate': 7.3}, {'age': '25_29', 'cases': 34, 'rollingSum': 238, 'rollingRate': 6.3}, {'age': '30_34', 'cases': 61, 'rollingSum': 307, 'rollingRate': 8.0}, {'age': '35_39', 'cases': 60, 'rollingSum': 362, 'rollingRate': 9.7}, {'age': '40_44', 'cases': 63, 'rollingSum': 379, 'rollingRate': 10.9}, {'age': '45_49', 'cases': 57, 'rollingSum': 399, 'rollingRate': 11.0}, {'age': '50_54', 'cases': 79, 'rollingSum': 549, 'rollingRate': 14.2}, {'age': '55_59', 'cases': 68, 'rollingSum': 520, 'rollingRate': 13.8}, {'age': '60+', 'cases': 515, 'rollingSum': 3178, 'rollingRate': 23.3}, {'age': '60_64', 'cases': 69, 'rollingSum': 515, 'rollingRate': 16.1}, {'age': '65_69', 'cases': 83, 'rollingSum': 505, 'rollingRate': 18.1}, {'age': '70_74', 'cases': 84, 'rollingSum': 520, 'rollingRate': 18.5}, {'age': '75_79', 'cases': 96, 'rollingSum': 563, 'rollingRate': 28.0}, {'age': '80_84', 'cases': 73, 'rollingSum': 431, 'rollingRate': 29.7}, {'age': '85_89', 'cases': 64, 'rollingSum': 367, 'rollingRate': 41.5}, {'age': '90+', 'cases': 46, 'rollingSum': 277, 'rollingRate': 53.2}, {'age': 'unassigned', 'cases': 1, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-22,"[{'age': '00_04', 'cases': 20, 'rollingSum': 116, 'rollingRate': 3.6}, {'age': '00_59', 'cases': 549, 'rollingSum': 3450, 'rollingRate': 8.0}, {'age': '05_09', 'cases': 12, 'rollingSum': 54, 'rollingRate': 1.5}, {'age': '10_14', 'cases': 12, 'rollingSum': 87, 'rollingRate': 2.5}, {'age': '15_19', 'cases': 20, 'rollingSum': 135, 'rollingRate': 4.3}, {'age': '20_24', 'cases': 45, 'rollingSum': 275, 'rollingRate': 7.9}, {'age': '25_29', 'cases': 36, 'rollingSum': 250, 'rollingRate': 6.6}, {'age': '30_34', 'cases': 54, 'rollingSum': 297, 'rollingRate': 7.8}, {'age': '35_39', 'cases': 51, 'rollingSum': 368, 'rollingRate': 9.8}, {'age': '40_44', 'cases': 55, 'rollingSum': 373, 'rollingRate': 10.7}, {'age': '45_49', 'cases': 69, 'rollingSum': 400, 'rollingRate': 11.0}, {'age': '50_54', 'cases': 92, 'rollingSum': 563, 'rollingRate': 14.5}, {'age': '55_59', 'cases': 83, 'rollingSum': 532, 'rollingRate': 14.1}, {'age': '60+', 'cases': 546, 'rollingSum': 3155, 'rollingRate': 23.1}, {'age': '60_64', 'cases': 93, 'rollingSum': 522, 'rollingRate': 16.3}, {'age': '65_69', 'cases': 82, 'rollingSum': 502, 'rollingRate': 18.0}, {'age': '70_74', 'cases': 89, 'rollingSum': 513, 'rollingRate': 18.2}, {'age': '75_79', 'cases': 88, 'rollingSum': 557, 'rollingRate': 27.7}, {'age': '80_84', 'cases': 81, 'rollingSum': 432, 'rollingRate': 29.8}, {'age': '85_89', 'cases': 63, 'rollingSum': 359, 'rollingRate': 40.5}, {'age': '90+', 'cases': 50, 'rollingSum': 270, 'rollingRate': 51.8}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-21,"[{'age': '00_04', 'cases': 16, 'rollingSum': 114, 'rollingRate': 3.5}, {'age': '00_59', 'cases': 511, 'rollingSum': 3508, 'rollingRate': 8.2}, {'age': '05_09', 'cases': 7, 'rollingSum': 45, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 20, 'rollingSum': 102, 'rollingRate': 3.0}, {'age': '15_19', 'cases': 22, 'rollingSum': 134, 'rollingRate': 4.3}, {'age': '20_24', 'cases': 42, 'rollingSum': 282, 'rollingRate': 8.1}, {'age': '25_29', 'cases': 38, 'rollingSum': 271, 'rollingRate': 7.2}, {'age': '30_34', 'cases': 36, 'rollingSum': 306, 'rollingRate': 8.0}, {'age': '35_39', 'cases': 50, 'rollingSum': 381, 'rollingRate': 10.2}, {'age': '40_44', 'cases': 66, 'rollingSum': 388, 'rollingRate': 11.2}, {'age': '45_49', 'cases': 71, 'rollingSum': 390, 'rollingRate': 10.7}, {'age': '50_54', 'cases': 76, 'rollingSum': 562, 'rollingRate': 14.5}, {'age': '55_59', 'cases': 67, 'rollingSum': 533, 'rollingRate': 14.2}, {'age': '60+', 'cases': 369, 'rollingSum': 3141, 'rollingRate': 23.0}, {'age': '60_64', 'cases': 67, 'rollingSum': 530, 'rollingRate': 16.6}, {'age': '65_69', 'cases': 69, 'rollingSum': 497, 'rollingRate': 17.9}, {'age': '70_74', 'cases': 56, 'rollingSum': 507, 'rollingRate': 18.0}, {'age': '75_79', 'cases': 80, 'rollingSum': 550, 'rollingRate': 27.4}, {'age': '80_84', 'cases': 40, 'rollingSum': 431, 'rollingRate': 29.7}, {'age': '85_89', 'cases': 31, 'rollingSum': 365, 'rollingRate': 41.2}, {'age': '90+', 'cases': 26, 'rollingSum': 261, 'rollingRate': 50.1}, {'age': 'unassigned', 'cases': 1, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-20,"[{'age': '00_04', 'cases': 11, 'rollingSum': 113, 'rollingRate': 3.5}, {'age': '00_59', 'cases': 363, 'rollingSum': 3549, 'rollingRate': 8.3}, {'age': '05_09', 'cases': 3, 'rollingSum': 47, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 8, 'rollingSum': 97, 'rollingRate': 2.8}, {'age': '15_19', 'cases': 14, 'rollingSum': 129, 'rollingRate': 4.1}, {'age': '20_24', 'cases': 22, 'rollingSum': 298, 'rollingRate': 8.6}, {'age': '25_29', 'cases': 28, 'rollingSum': 279, 'rollingRate': 7.4}, {'age': '30_34', 'cases': 25, 'rollingSum': 317, 'rollingRate': 8.3}, {'age': '35_39', 'cases': 43, 'rollingSum': 386, 'rollingRate': 10.3}, {'age': '40_44', 'cases': 45, 'rollingSum': 373, 'rollingRate': 10.7}, {'age': '45_49', 'cases': 46, 'rollingSum': 386, 'rollingRate': 10.6}, {'age': '50_54', 'cases': 60, 'rollingSum': 566, 'rollingRate': 14.6}, {'age': '55_59', 'cases': 58, 'rollingSum': 558, 'rollingRate': 14.8}, {'age': '60+', 'cases': 354, 'rollingSum': 3249, 'rollingRate': 23.8}, {'age': '60_64', 'cases': 57, 'rollingSum': 544, 'rollingRate': 17.0}, {'age': '65_69', 'cases': 58, 'rollingSum': 505, 'rollingRate': 18.1}, {'age': '70_74', 'cases': 74, 'rollingSum': 523, 'rollingRate': 18.6}, {'age': '75_79', 'cases': 57, 'rollingSum': 560, 'rollingRate': 27.9}, {'age': '80_84', 'cases': 43, 'rollingSum': 456, 'rollingRate': 31.5}, {'age': '85_89', 'cases': 32, 'rollingSum': 386, 'rollingRate': 43.6}, {'age': '90+', 'cases': 33, 'rollingSum': 275, 'rollingRate': 52.8}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-19,"[{'age': '00_04', 'cases': 25, 'rollingSum': 116, 'rollingRate': 3.6}, {'age': '00_59', 'cases': 445, 'rollingSum': 3569, 'rollingRate': 8.3}, {'age': '05_09', 'cases': 8, 'rollingSum': 47, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 6, 'rollingSum': 101, 'rollingRate': 2.9}, {'age': '15_19', 'cases': 21, 'rollingSum': 127, 'rollingRate': 4.1}, {'age': '20_24', 'cases': 30, 'rollingSum': 305, 'rollingRate': 8.8}, {'age': '25_29', 'cases': 26, 'rollingSum': 276, 'rollingRate': 7.3}, {'age': '30_34', 'cases': 46, 'rollingSum': 321, 'rollingRate': 8.4}, {'age': '35_39', 'cases': 52, 'rollingSum': 375, 'rollingRate': 10.0}, {'age': '40_44', 'cases': 41, 'rollingSum': 373, 'rollingRate': 10.7}, {'age': '45_49', 'cases': 42, 'rollingSum': 390, 'rollingRate': 10.7}, {'age': '50_54', 'cases': 75, 'rollingSum': 574, 'rollingRate': 14.8}, {'age': '55_59', 'cases': 73, 'rollingSum': 564, 'rollingRate': 15.0}, {'age': '60+', 'cases': 436, 'rollingSum': 3294, 'rollingRate': 24.1}, {'age': '60_64', 'cases': 68, 'rollingSum': 545, 'rollingRate': 17.0}, {'age': '65_69', 'cases': 70, 'rollingSum': 512, 'rollingRate': 18.4}, {'age': '70_74', 'cases': 72, 'rollingSum': 508, 'rollingRate': 18.1}, {'age': '75_79', 'cases': 76, 'rollingSum': 577, 'rollingRate': 28.7}, {'age': '80_84', 'cases': 71, 'rollingSum': 475, 'rollingRate': 32.8}, {'age': '85_89', 'cases': 40, 'rollingSum': 410, 'rollingRate': 46.3}, {'age': '90+', 'cases': 39, 'rollingSum': 267, 'rollingRate': 51.2}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-18,"[{'age': '00_04', 'cases': 11, 'rollingSum': 122, 'rollingRate': 3.8}, {'age': '00_59', 'cases': 487, 'rollingSum': 3584, 'rollingRate': 8.4}, {'age': '05_09', 'cases': 5, 'rollingSum': 47, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 5, 'rollingSum': 111, 'rollingRate': 3.2}, {'age': '15_19', 'cases': 15, 'rollingSum': 118, 'rollingRate': 3.8}, {'age': '20_24', 'cases': 50, 'rollingSum': 312, 'rollingRate': 9.0}, {'age': '25_29', 'cases': 36, 'rollingSum': 279, 'rollingRate': 7.4}, {'age': '30_34', 'cases': 42, 'rollingSum': 316, 'rollingRate': 8.3}, {'age': '35_39', 'cases': 51, 'rollingSum': 366, 'rollingRate': 9.8}, {'age': '40_44', 'cases': 54, 'rollingSum': 372, 'rollingRate': 10.7}, {'age': '45_49', 'cases': 52, 'rollingSum': 404, 'rollingRate': 11.1}, {'age': '50_54', 'cases': 83, 'rollingSum': 564, 'rollingRate': 14.6}, {'age': '55_59', 'cases': 83, 'rollingSum': 573, 'rollingRate': 15.2}, {'age': '60+', 'cases': 486, 'rollingSum': 3346, 'rollingRate': 24.5}, {'age': '60_64', 'cases': 73, 'rollingSum': 567, 'rollingRate': 17.7}, {'age': '65_69', 'cases': 80, 'rollingSum': 510, 'rollingRate': 18.3}, {'age': '70_74', 'cases': 79, 'rollingSum': 516, 'rollingRate': 18.3}, {'age': '75_79', 'cases': 79, 'rollingSum': 579, 'rollingRate': 28.8}, {'age': '80_84', 'cases': 65, 'rollingSum': 464, 'rollingRate': 32.0}, {'age': '85_89', 'cases': 72, 'rollingSum': 440, 'rollingRate': 49.7}, {'age': '90+', 'cases': 38, 'rollingSum': 270, 'rollingRate': 51.8}, {'age': 'unassigned', 'cases': 1, 'rollingSum': 3, 'rollingRate': None}]"
nation,England,E92000001,2023-05-17,"[{'age': '00_04', 'cases': 13, 'rollingSum': 145, 'rollingRate': 4.5}, {'age': '00_59', 'cases': 519, 'rollingSum': 3666, 'rollingRate': 8.5}, {'age': '05_09', 'cases': 10, 'rollingSum': 45, 'rollingRate': 1.3}, {'age': '10_14', 'cases': 16, 'rollingSum': 119, 'rollingRate': 3.5}, {'age': '15_19', 'cases': 20, 'rollingSum': 126, 'rollingRate': 4.0}, {'age': '20_24', 'cases': 33, 'rollingSum': 301, 'rollingRate': 8.7}, {'age': '25_29', 'cases': 40, 'rollingSum': 290, 'rollingRate': 7.7}, {'age': '30_34', 'cases': 43, 'rollingSum': 331, 'rollingRate': 8.7}, {'age': '35_39', 'cases': 55, 'rollingSum': 368, 'rollingRate': 9.8}, {'age': '40_44', 'cases': 55, 'rollingSum': 370, 'rollingRate': 10.6}, {'age': '45_49', 'cases': 62, 'rollingSum': 427, 'rollingRate': 11.7}, {'age': '50_54', 'cases': 84, 'rollingSum': 567, 'rollingRate': 14.6}, {'age': '55_59', 'cases': 88, 'rollingSum': 577, 'rollingRate': 15.3}, {'age': '60+', 'cases': 472, 'rollingSum': 3487, 'rollingRate': 25.5}, {'age': '60_64', 'cases': 88, 'rollingSum': 597, 'rollingRate': 18.7}, {'age': '65_69', 'cases': 63, 'rollingSum': 494, 'rollingRate': 17.7}, {'age': '70_74', 'cases': 66, 'rollingSum': 545, 'rollingRate': 19.4}, {'age': '75_79', 'cases': 87, 'rollingSum': 615, 'rollingRate': 30.6}, {'age': '80_84', 'cases': 58, 'rollingSum': 504, 'rollingRate': 34.8}, {'age': '85_89', 'cases': 65, 'rollingSum': 447, 'rollingRate': 50.5}, {'age': '90+', 'cases': 45, 'rollingSum': 285, 'rollingRate': 54.7}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 2, 'rollingRate': None}]"
nation,England,E92000001,2023-05-16,"[{'age': '00_04', 'cases': 20, 'rollingSum': 158, 'rollingRate': 4.9}, {'age': '00_59', 'cases': 576, 'rollingSum': 3821, 'rollingRate': 8.9}, {'age': '05_09', 'cases': 9, 'rollingSum': 43, 'rollingRate': 1.2}, {'age': '10_14', 'cases': 20, 'rollingSum': 127, 'rollingRate': 3.7}, {'age': '15_19', 'cases': 23, 'rollingSum': 121, 'rollingRate': 3.9}, {'age': '20_24', 'cases': 53, 'rollingSum': 320, 'rollingRate': 9.2}, {'age': '25_29', 'cases': 46, 'rollingSum': 306, 'rollingRate': 8.1}, {'age': '30_34', 'cases': 51, 'rollingSum': 351, 'rollingRate': 9.2}, {'age': '35_39', 'cases': 66, 'rollingSum': 381, 'rollingRate': 10.2}, {'age': '40_44', 'cases': 57, 'rollingSum': 406, 'rollingRate': 11.7}, {'age': '45_49', 'cases': 58, 'rollingSum': 429, 'rollingRate': 11.8}, {'age': '50_54', 'cases': 93, 'rollingSum': 572, 'rollingRate': 14.8}, {'age': '55_59', 'cases': 80, 'rollingSum': 607, 'rollingRate': 16.1}, {'age': '60+', 'cases': 492, 'rollingSum': 3606, 'rollingRate': 26.4}, {'age': '60_64', 'cases': 76, 'rollingSum': 596, 'rollingRate': 18.6}, {'age': '65_69', 'cases': 80, 'rollingSum': 517, 'rollingRate': 18.6}, {'age': '70_74', 'cases': 77, 'rollingSum': 591, 'rollingRate': 21.0}, {'age': '75_79', 'cases': 90, 'rollingSum': 641, 'rollingRate': 31.9}, {'age': '80_84', 'cases': 74, 'rollingSum': 525, 'rollingRate': 36.2}, {'age': '85_89', 'cases': 56, 'rollingSum': 449, 'rollingRate': 50.7}, {'age': '90+', 'cases': 39, 'rollingSum': 287, 'rollingRate': 55.1}, {'age': 'unassigned', 'cases': 1, 'rollingSum': 4, 'rollingRate': None}]"
