date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,hospitalCases,newAdmissions,population,covidOccupiedMVBeds,cumAdmissions,covidOccupiedMVBeds_lag_1,covidOccupiedMVBeds_lag_2,covidOccupiedMVBeds_lag_3,covidOccupiedMVBeds_lag_5,covidOccupiedMVBeds_lag_7,covidOccupiedMVBeds_lag_14,covidOccupiedMVBeds_lag_21,month,day,day_of_week
2022-03-09,55090.0,122.0,16335243.0,142321.0,12151.0,1971,56171302,292.0,876393,301.0,296.0,289.0,293.0,311.0,355.0,421.0,3,9,2
2022-03-10,53873.0,126.0,16389116.0,142447.0,12196.0,1856,56171302,272.0,878249,292.0,301.0,296.0,289.0,285.0,336.0,386.0,3,10,3
2022-03-11,51839.0,118.0,16440955.0,142565.0,12341.0,1870,56171302,273.0,880119,272.0,292.0,301.0,289.0,293.0,312.0,383.0,3,11,4
2022-03-12,48762.0,121.0,16489717.0,142686.0,12667.0,1801,56171302,263.0,881920,273.0,272.0,292.0,296.0,289.0,287.0,379.0,3,12,5
2022-03-13,59894.0,121.0,16549611.0,142807.0,13020.0,2105,56171302,263.0,884025,263.0,273.0,272.0,301.0,289.0,300.0,388.0,3,13,6
2022-03-14,79026.0,153.0,16628637.0,142960.0,13903.0,2205,56171302,290.0,886230,263.0,263.0,273.0,292.0,296.0,320.0,374.0,3,14,0
2022-03-15,73621.0,131.0,16702258.0,143091.0,14327.0,2346,56171302,285.0,888576,290.0,263.0,263.0,272.0,301.0,306.0,360.0,3,15,1
2022-03-16,73423.0,145.0,16775681.0,143236.0,14533.0,2370,56171302,279.0,890946,285.0,290.0,263.0,273.0,292.0,311.0,355.0,3,16,2
2022-03-17,67168.0,156.0,16842849.0,143392.0,14947.0,2250,56171302,295.0,893196,279.0,285.0,290.0,263.0,272.0,285.0,336.0,3,17,3
2022-03-18,61346.0,157.0,16904195.0,143549.0,15264.0,2193,56171302,284.0,895389,295.0,279.0,285.0,263.0,273.0,293.0,312.0,3,18,4
2022-03-19,54698.0,145.0,16958893.0,143694.0,15340.0,2398,56171302,278.0,897787,284.0,295.0,279.0,290.0,263.0,289.0,287.0,3,19,5
2022-03-20,66448.0,150.0,17025341.0,143844.0,15948.0,2408,56171302,281.0,900195,278.0,284.0,295.0,285.0,263.0,289.0,300.0,3,20,6
2022-03-21,89320.0,143.0,17114661.0,143987.0,16866.0,2663,56171302,300.0,902858,281.0,278.0,284.0,279.0,290.0,296.0,320.0,3,21,0
2022-03-22,81235.0,178.0,17195896.0,144165.0,17263.0,2844,56171302,330.0,905702,300.0,281.0,278.0,295.0,285.0,301.0,306.0,3,22,1
2022-03-23,76949.0,159.0,17272845.0,144324.0,17608.0,2879,56171302,322.0,908581,330.0,300.0,281.0,284.0,279.0,292.0,311.0,3,23,2
2022-03-24,68020.0,170.0,17340865.0,144494.0,18151.0,2714,56171302,357.0,911295,322.0,330.0,300.0,278.0,295.0,272.0,285.0,3,24,3
2022-03-25,59720.0,174.0,17400585.0,144668.0,18415.0,2588,56171302,357.0,913883,357.0,322.0,330.0,281.0,284.0,273.0,293.0,3,25,4
2022-03-26,51308.0,185.0,17451893.0,144853.0,18524.0,2470,56171302,376.0,916353,357.0,357.0,322.0,300.0,278.0,263.0,289.0,3,26,5
2022-03-27,57576.0,184.0,17509469.0,145037.0,19352.0,2769,56171302,374.0,919122,376.0,357.0,357.0,330.0,281.0,263.0,289.0,3,27,6
2022-03-28,78328.0,186.0,17587797.0,145223.0,20338.0,3130,56171302,401.0,922252,374.0,376.0,357.0,322.0,300.0,290.0,296.0,3,28,0
2022-03-29,66938.0,199.0,17654735.0,145422.0,20659.0,2976,56171302,408.0,925228,401.0,374.0,376.0,357.0,330.0,285.0,301.0,3,29,1
2022-03-30,62244.0,209.0,17716979.0,145631.0,21030.0,3219,56171302,401.0,928447,408.0,401.0,374.0,357.0,322.0,279.0,292.0,3,30,2
2022-03-31,45421.0,219.0,17762400.0,145850.0,21027.0,2957,56171302,392.0,931404,401.0,408.0,401.0,376.0,357.0,295.0,272.0,3,31,3
2022-04-01,39907.0,213.0,17802307.0,146063.0,21497.0,2541,56171302,385.0,933945,392.0,401.0,408.0,374.0,357.0,284.0,273.0,4,1,4
2022-04-02,31239.0,255.0,17833546.0,146318.0,21284.0,2501,56171302,381.0,936446,385.0,392.0,401.0,401.0,376.0,278.0,263.0,4,2,5
2022-04-03,35266.0,225.0,17868812.0,146543.0,21663.0,2802,56171302,377.0,939248,381.0,385.0,392.0,408.0,374.0,281.0,263.0,4,3,6
2022-04-04,44697.0,205.0,17913509.0,146748.0,22374.0,2921,56171302,383.0,942169,377.0,381.0,385.0,401.0,401.0,300.0,290.0,4,4,0
2022-04-05,39952.0,223.0,17953461.0,146971.0,22460.0,3127,56171302,399.0,945296,383.0,377.0,381.0,392.0,408.0,330.0,285.0,4,5,1
2022-04-06,36454.0,240.0,17989915.0,147211.0,22579.0,2950,56171302,395.0,948246,399.0,383.0,377.0,385.0,401.0,322.0,279.0,4,6,2
2022-04-07,31328.0,242.0,18021243.0,147453.0,22511.0,2745,56171302,394.0,950991,395.0,399.0,383.0,381.0,392.0,357.0,295.0,4,7,3
2022-04-08,26993.0,264.0,18048236.0,147717.0,22251.0,2370,56171302,392.0,953361,394.0,395.0,399.0,377.0,385.0,357.0,284.0,4,8,4
2022-04-09,22693.0,237.0,18070929.0,147954.0,21602.0,2320,56171302,404.0,955681,392.0,394.0,395.0,383.0,381.0,376.0,278.0,4,9,5
2022-04-10,25363.0,238.0,18096292.0,148192.0,21875.0,2473,56171302,413.0,958154,404.0,392.0,394.0,399.0,377.0,374.0,281.0,4,10,6
2022-04-11,30234.0,234.0,18126526.0,148426.0,22358.0,2646,56171302,423.0,960800,413.0,404.0,392.0,395.0,383.0,401.0,300.0,4,11,0
2022-04-12,27065.0,249.0,18153591.0,148675.0,22026.0,2782,56171302,426.0,963582,423.0,413.0,404.0,394.0,399.0,408.0,330.0,4,12,1
2022-04-13,25189.0,259.0,18178780.0,148934.0,20994.0,2609,56171302,381.0,966191,426.0,423.0,413.0,392.0,395.0,401.0,322.0,4,13,2
2022-04-14,21118.0,233.0,18199898.0,149167.0,20449.0,2275,56171302,377.0,968466,381.0,426.0,423.0,404.0,394.0,392.0,357.0,4,14,3
2022-04-15,17004.0,210.0,18216902.0,149377.0,19803.0,2004,56171302,350.0,970470,377.0,381.0,426.0,413.0,392.0,385.0,357.0,4,15,4
2022-04-16,15827.0,228.0,18232729.0,149605.0,19782.0,1765,56171302,368.0,972235,350.0,377.0,381.0,423.0,404.0,381.0,376.0,4,16,5
2022-04-17,16061.0,221.0,18248790.0,149826.0,19572.0,1848,56171302,359.0,974083,368.0,350.0,377.0,426.0,413.0,377.0,374.0,4,17,6
2022-04-18,20271.0,217.0,18269061.0,150043.0,19701.0,2057,56171302,359.0,976140,359.0,368.0,350.0,381.0,423.0,383.0,401.0,4,18,0
2022-04-19,20276.0,175.0,18289337.0,150218.0,20093.0,2008,56171302,378.0,978148,359.0,359.0,368.0,377.0,426.0,399.0,408.0,4,19,1
2022-04-20,16696.0,204.0,18306033.0,150422.0,19446.0,1816,56171302,383.0,979964,378.0,359.0,359.0,350.0,381.0,395.0,401.0,4,20,2
2022-04-21,14271.0,176.0,18320304.0,150598.0,18447.0,1758,56171302,362.0,981722,383.0,378.0,359.0,368.0,377.0,394.0,392.0,4,21,3
2022-04-22,12250.0,186.0,18332554.0,150784.0,17768.0,1640,56171302,346.0,983362,362.0,383.0,378.0,359.0,350.0,392.0,385.0,4,22,4
2022-04-23,10355.0,177.0,18342909.0,150961.0,16810.0,1522,56171302,359.0,984884,346.0,362.0,383.0,359.0,368.0,404.0,381.0,4,23,5
2022-04-24,11680.0,159.0,18354589.0,151120.0,16758.0,1462,56171302,359.0,986346,359.0,346.0,362.0,378.0,359.0,413.0,377.0,4,24,6
2022-04-25,13182.0,163.0,18367771.0,151283.0,16589.0,1553,56171302,351.0,987899,359.0,359.0,346.0,383.0,359.0,423.0,383.0,4,25,0
2022-04-26,11091.0,149.0,18378862.0,151432.0,15674.0,1506,56171302,354.0,989405,351.0,359.0,359.0,362.0,378.0,426.0,399.0,4,26,1
2022-04-27,9931.0,160.0,18388793.0,151592.0,15150.0,1497,56171302,330.0,990902,354.0,351.0,359.0,346.0,383.0,381.0,395.0,4,27,2
2022-04-28,8835.0,167.0,18397628.0,151759.0,14424.0,1281,56171302,318.0,992183,330.0,354.0,351.0,359.0,362.0,377.0,394.0,4,28,3
2022-04-29,7787.0,147.0,18405415.0,151906.0,13718.0,1212,56171302,327.0,993395,318.0,330.0,354.0,359.0,346.0,350.0,392.0,4,29,4
2022-04-30,6706.0,162.0,18412121.0,152068.0,13108.0,986,56171302,339.0,994381,327.0,318.0,330.0,351.0,359.0,368.0,404.0,4,30,5
2022-05-01,7546.0,149.0,18419667.0,152217.0,12908.0,1109,56171302,326.0,995490,339.0,327.0,318.0,354.0,359.0,359.0,413.0,5,1,6
2022-05-02,10141.0,133.0,18429808.0,152350.0,12845.0,1115,56171302,318.0,996605,326.0,339.0,327.0,330.0,351.0,359.0,423.0,5,2,0
2022-05-03,10927.0,119.0,18440735.0,152469.0,12697.0,1202,56171302,301.0,997807,318.0,326.0,339.0,318.0,354.0,378.0,426.0,5,3,1
2022-05-04,9587.0,119.0,18450322.0,152588.0,12282.0,1191,56171302,304.0,998998,301.0,318.0,326.0,327.0,330.0,383.0,381.0,5,4,2
2022-05-05,8382.0,111.0,18458704.0,152699.0,11776.0,1086,56171302,286.0,1000084,304.0,301.0,318.0,339.0,318.0,362.0,377.0,5,5,3
2022-05-06,7282.0,122.0,18465986.0,152821.0,11186.0,1002,56171302,264.0,1001086,286.0,304.0,301.0,326.0,327.0,346.0,350.0,5,6,4
2022-05-07,6160.0,114.0,18472146.0,152935.0,10641.0,810,56171302,242.0,1001896,264.0,286.0,304.0,318.0,339.0,359.0,368.0,5,7,5
2022-05-08,7466.0,103.0,18479612.0,153038.0,10559.0,913,56171302,246.0,1002809,242.0,264.0,286.0,301.0,326.0,359.0,359.0,5,8,6
2022-05-09,8660.0,103.0,18488272.0,153141.0,10455.0,1004,56171302,232.0,1003813,246.0,242.0,264.0,304.0,318.0,351.0,359.0,5,9,0
2022-05-10,7915.0,105.0,18496187.0,153246.0,10034.0,995,56171302,218.0,1004808,232.0,246.0,242.0,286.0,301.0,354.0,378.0,5,10,1
2022-05-11,7056.0,87.0,18503243.0,153333.0,9597.0,920,56171302,207.0,1005728,218.0,232.0,246.0,264.0,304.0,330.0,383.0,5,11,2
2022-05-12,6182.0,99.0,18509425.0,153432.0,9049.0,927,56171302,198.0,1006655,207.0,218.0,232.0,242.0,286.0,318.0,362.0,5,12,3
2022-05-13,5535.0,88.0,18514960.0,153520.0,8708.0,754,56171302,201.0,1007409,198.0,207.0,218.0,246.0,264.0,327.0,346.0,5,13,4
2022-05-14,4944.0,79.0,18519904.0,153599.0,8493.0,755,56171302,214.0,1008164,201.0,198.0,207.0,232.0,242.0,339.0,359.0,5,14,5
2022-05-15,6505.0,80.0,18526409.0,153679.0,8492.0,763,56171302,215.0,1008927,214.0,201.0,198.0,218.0,246.0,326.0,359.0,5,15,6
2022-05-16,7649.0,67.0,18534058.0,153746.0,8255.0,778,56171302,197.0,1009705,215.0,214.0,201.0,207.0,232.0,318.0,351.0,5,16,0
2022-05-17,6559.0,81.0,18540617.0,153827.0,7833.0,806,56171302,217.0,1010511,197.0,215.0,214.0,198.0,218.0,301.0,354.0,5,17,1
2022-05-18,6157.0,55.0,18546774.0,153882.0,7300.0,867,56171302,200.0,1011378,217.0,197.0,215.0,201.0,207.0,304.0,330.0,5,18,2
2022-05-19,5544.0,56.0,18552318.0,153938.0,7297.0,776,56171302,213.0,1012154,200.0,217.0,197.0,214.0,198.0,286.0,318.0,5,19,3
2022-05-20,4786.0,65.0,18557104.0,154003.0,7084.0,607,56171302,218.0,1012761,213.0,200.0,217.0,215.0,201.0,264.0,327.0,5,20,4
2022-05-21,4007.0,61.0,18561111.0,154064.0,6901.0,529,56171302,207.0,1013290,218.0,213.0,200.0,197.0,214.0,242.0,339.0,5,21,5
2022-05-22,4935.0,60.0,18566046.0,154124.0,6875.0,613,56171302,199.0,1013903,207.0,218.0,213.0,217.0,215.0,246.0,326.0,5,22,6
2022-05-23,5944.0,60.0,18571990.0,154184.0,6831.0,693,56171302,188.0,1014596,199.0,207.0,218.0,200.0,197.0,232.0,318.0,5,23,0
2022-05-24,5322.0,45.0,18577312.0,154229.0,6370.0,628,56171302,177.0,1015224,188.0,199.0,207.0,213.0,217.0,218.0,301.0,5,24,1
2022-05-25,4956.0,43.0,18582268.0,154272.0,6136.0,642,56171302,173.0,1015866,177.0,188.0,199.0,218.0,200.0,207.0,304.0,5,25,2
2022-05-26,4604.0,61.0,18586872.0,154333.0,5945.0,574,56171302,165.0,1016440,173.0,177.0,188.0,207.0,213.0,198.0,286.0,5,26,3
2022-05-27,4229.0,48.0,18591101.0,154381.0,5686.0,589,56171302,169.0,1017029,165.0,173.0,177.0,199.0,218.0,201.0,264.0,5,27,4
2022-05-28,3822.0,53.0,18594923.0,154434.0,5429.0,519,56171302,159.0,1017548,169.0,165.0,173.0,188.0,207.0,214.0,242.0,5,28,5
2022-05-29,4429.0,34.0,18599352.0,154468.0,5432.0,600,56171302,154.0,1018148,159.0,169.0,165.0,177.0,199.0,215.0,246.0,5,29,6
2022-05-30,5568.0,58.0,18604920.0,154526.0,5512.0,642,56171302,150.0,1018790,154.0,159.0,169.0,173.0,188.0,197.0,232.0,5,30,0
2022-05-31,5431.0,55.0,18610351.0,154581.0,5439.0,669,56171302,148.0,1019459,150.0,154.0,159.0,165.0,177.0,217.0,218.0,5,31,1
2022-06-01,5393.0,40.0,18615744.0,154621.0,5187.0,660,56171302,154.0,1020119,148.0,150.0,154.0,169.0,173.0,200.0,207.0,6,1,2
2022-06-02,4811.0,44.0,18620555.0,154665.0,5180.0,574,56171302,156.0,1020693,154.0,148.0,150.0,159.0,165.0,213.0,198.0,6,2,3
2022-06-03,5293.0,33.0,18625848.0,154698.0,5170.0,552,56171302,155.0,1021245,156.0,154.0,148.0,154.0,169.0,218.0,201.0,6,3,4
2022-06-04,5932.0,48.0,18631780.0,154746.0,5112.0,600,56171302,137.0,1021845,155.0,156.0,154.0,150.0,159.0,207.0,214.0,6,4,5
2022-06-05,8022.0,44.0,18639802.0,154790.0,5323.0,715,56171302,142.0,1022560,137.0,155.0,156.0,148.0,154.0,199.0,215.0,6,5,6
2022-06-06,9394.0,47.0,18649196.0,154837.0,5516.0,814,56171302,150.0,1023374,142.0,137.0,155.0,154.0,150.0,188.0,197.0,6,6,0
2022-06-07,9131.0,38.0,18658327.0,154875.0,5499.0,785,56171302,145.0,1024159,150.0,142.0,137.0,156.0,148.0,177.0,217.0,6,7,1
2022-06-08,9614.0,39.0,18667941.0,154914.0,5477.0,895,56171302,157.0,1025054,145.0,150.0,142.0,155.0,154.0,173.0,200.0,6,8,2
2022-06-09,9194.0,33.0,18677135.0,154947.0,5514.0,851,56171302,162.0,1025905,157.0,145.0,150.0,137.0,156.0,165.0,213.0,6,9,3
2022-06-10,8774.0,49.0,18685909.0,154996.0,5738.0,801,56171302,145.0,1026706,162.0,157.0,145.0,142.0,155.0,169.0,218.0,6,10,4
2022-06-11,8234.0,43.0,18694143.0,155039.0,5724.0,800,56171302,155.0,1027506,145.0,162.0,157.0,150.0,137.0,159.0,207.0,6,11,5
2022-06-12,10567.0,30.0,18704710.0,155069.0,5929.0,874,56171302,148.0,1028380,155.0,145.0,162.0,145.0,142.0,154.0,199.0,6,12,6
2022-06-13,12754.0,36.0,18717464.0,155105.0,6161.0,977,56171302,151.0,1029357,148.0,155.0,145.0,157.0,150.0,150.0,188.0,6,13,0
2022-06-14,12483.0,36.0,18729947.0,155141.0,6362.0,1038,56171302,152.0,1030395,151.0,148.0,155.0,162.0,145.0,148.0,177.0,6,14,1
2022-06-15,12206.0,46.0,18742153.0,155187.0,6524.0,1123,56171302,153.0,1031518,152.0,151.0,148.0,145.0,157.0,154.0,173.0,6,15,2
2022-06-16,11753.0,55.0,18753906.0,155242.0,6756.0,1107,56171302,157.0,1032625,153.0,152.0,151.0,155.0,162.0,156.0,165.0,6,16,3
2022-06-17,11463.0,50.0,18765369.0,155292.0,6751.0,1132,56171302,138.0,1033757,157.0,153.0,152.0,148.0,145.0,155.0,169.0,6,17,4
2022-06-18,11522.0,48.0,18776891.0,155340.0,6930.0,1081,56171302,159.0,1034838,138.0,157.0,153.0,151.0,155.0,137.0,159.0,6,18,5
2022-06-19,14388.0,57.0,18791279.0,155397.0,7271.0,1254,56171302,162.0,1036092,159.0,138.0,157.0,152.0,148.0,142.0,154.0,6,19,6
2022-06-20,16704.0,59.0,18807983.0,155456.0,7649.0,1459,56171302,176.0,1037551,162.0,159.0,138.0,153.0,151.0,150.0,150.0,6,20,0
2022-06-21,17321.0,53.0,18825304.0,155509.0,8021.0,1547,56171302,169.0,1039098,176.0,162.0,159.0,157.0,152.0,145.0,148.0,6,21,1
2022-06-22,17512.0,65.0,18842816.0,155574.0,8260.0,1512,56171302,172.0,1040610,169.0,176.0,162.0,138.0,153.0,157.0,154.0,6,22,2
2022-06-23,16493.0,70.0,18859309.0,155644.0,8536.0,1650,56171302,177.0,1042260,172.0,169.0,176.0,159.0,157.0,162.0,156.0,6,23,3
2022-06-24,15409.0,52.0,18874718.0,155696.0,9032.0,1494,56171302,192.0,1043754,177.0,172.0,169.0,162.0,138.0,145.0,155.0,6,24,4
2022-06-25,14294.0,71.0,18889012.0,155767.0,9280.0,1397,56171302,207.0,1045151,192.0,177.0,172.0,176.0,159.0,155.0,137.0,6,25,5
2022-06-26,17886.0,64.0,18906898.0,155831.0,9959.0,1736,56171302,223.0,1046887,207.0,192.0,177.0,169.0,162.0,148.0,142.0,6,26,6
2022-06-27,21648.0,72.0,18928546.0,155903.0,10483.0,1939,56171302,239.0,1048826,223.0,207.0,192.0,172.0,176.0,151.0,150.0,6,27,0
2022-06-28,21590.0,68.0,18950136.0,155971.0,10955.0,2004,56171302,255.0,1050830,239.0,223.0,207.0,177.0,169.0,152.0,145.0,6,28,1
2022-06-29,21464.0,84.0,18971600.0,156055.0,11530.0,2099,56171302,246.0,1052929,255.0,239.0,223.0,192.0,172.0,153.0,157.0,6,29,2
2022-06-30,21253.0,80.0,18992853.0,156135.0,11980.0,2168,56171302,266.0,1055097,246.0,255.0,239.0,207.0,177.0,157.0,162.0,6,30,3
2022-07-01,20808.0,90.0,19013661.0,156225.0,12598.0,1823,56171302,277.0,1056920,266.0,246.0,255.0,223.0,192.0,138.0,145.0,7,1,4
2022-07-02,19391.0,104.0,19033052.0,156329.0,12895.0,1858,56171302,269.0,1058778,277.0,266.0,246.0,239.0,207.0,159.0,155.0,7,2,5
2022-07-03,24957.0,93.0,19058009.0,156422.0,13402.0,2388,56171302,270.0,1061166,269.0,277.0,266.0,255.0,223.0,162.0,148.0,7,3,6
2022-07-04,30039.0,114.0,19088048.0,156536.0,14279.0,2581,56171302,279.0,1063747,270.0,269.0,277.0,246.0,239.0,176.0,151.0,7,4,0
2022-07-05,27818.0,110.0,19115866.0,156646.0,14810.0,2628,56171302,285.0,1066375,279.0,270.0,269.0,266.0,255.0,169.0,152.0,7,5,1
2022-07-06,26428.0,125.0,19142294.0,156771.0,15410.0,2623,56171302,271.0,1068998,285.0,279.0,270.0,277.0,246.0,172.0,153.0,7,6,2
2022-07-07,23800.0,117.0,19166094.0,156888.0,15940.0,2691,56171302,287.0,1071689,271.0,285.0,279.0,269.0,266.0,177.0,157.0,7,7,3
2022-07-08,21871.0,128.0,19187965.0,157016.0,16518.0,2313,56171302,279.0,1074002,287.0,271.0,285.0,270.0,277.0,192.0,138.0,7,8,4
2022-07-09,19138.0,140.0,19207103.0,157156.0,16790.0,2135,56171302,285.0,1076137,279.0,287.0,271.0,279.0,269.0,207.0,159.0,7,9,5
2022-07-10,22801.0,145.0,19229904.0,157301.0,17347.0,2571,56171302,311.0,1078708,285.0,279.0,287.0,285.0,270.0,223.0,162.0,7,10,6
2022-07-11,26880.0,145.0,19256784.0,157446.0,17993.0,2716,56171302,331.0,1081424,311.0,285.0,279.0,271.0,279.0,239.0,176.0,7,11,0
2022-07-12,24068.0,159.0,19280852.0,157605.0,18388.0,2652,56171302,330.0,1084076,331.0,311.0,285.0,287.0,285.0,255.0,169.0,7,12,1
2022-07-13,21358.0,150.0,19302210.0,157755.0,18603.0,2622,56171302,347.0,1086698,330.0,331.0,311.0,279.0,271.0,246.0,172.0,7,13,2
2022-07-14,19083.0,136.0,19321293.0,157891.0,18682.0,2542,56171302,356.0,1089240,347.0,330.0,331.0,285.0,287.0,266.0,177.0,7,14,3
2022-07-15,16367.0,139.0,19337660.0,158030.0,18862.0,2054,56171302,357.0,1091294,356.0,347.0,330.0,311.0,279.0,277.0,192.0,7,15,4
2022-07-16,13473.0,155.0,19351133.0,158185.0,18569.0,1898,56171302,393.0,1093192,357.0,356.0,347.0,331.0,285.0,269.0,207.0,7,16,5
2022-07-17,15502.0,187.0,19366635.0,158372.0,18828.0,2289,56171302,372.0,1095481,393.0,357.0,356.0,330.0,311.0,270.0,223.0,7,17,6
2022-07-18,16675.0,147.0,19383310.0,158519.0,19092.0,2396,56171302,388.0,1097877,372.0,393.0,357.0,347.0,331.0,279.0,239.0,7,18,0
2022-07-19,14624.0,294.0,19397934.0,158813.0,18830.0,2527,56171302,397.0,1100404,388.0,372.0,393.0,356.0,330.0,285.0,255.0,7,19,1
2022-07-20,14326.0,204.0,19412260.0,159017.0,18377.0,2324,56171302,361.0,1102728,397.0,388.0,372.0,357.0,347.0,271.0,246.0,7,20,2
2022-07-21,12578.0,144.0,19424838.0,159161.0,18139.0,2119,56171302,365.0,1104847,361.0,397.0,388.0,393.0,356.0,287.0,266.0,7,21,3
2022-07-22,10980.0,135.0,19435818.0,159296.0,17871.0,1653,56171302,379.0,1106500,365.0,361.0,397.0,372.0,357.0,279.0,277.0,7,22,4
2022-07-23,8776.0,153.0,19444594.0,159449.0,16893.0,1550,56171302,362.0,1108050,379.0,365.0,361.0,388.0,393.0,285.0,269.0,7,23,5
2022-07-24,10046.0,171.0,19454640.0,159620.0,17077.0,1835,56171302,391.0,1109885,362.0,379.0,365.0,397.0,372.0,311.0,270.0,7,24,6
2022-07-25,11733.0,143.0,19466373.0,159763.0,16987.0,1851,56171302,396.0,1111736,391.0,362.0,379.0,361.0,388.0,331.0,279.0,7,25,0
2022-07-26,10318.0,138.0,19476691.0,159901.0,16435.0,1806,56171302,365.0,1113542,396.0,391.0,362.0,365.0,397.0,330.0,285.0,7,26,1
2022-07-27,9268.0,141.0,19485959.0,160042.0,16101.0,1642,56171302,350.0,1115184,365.0,396.0,391.0,379.0,361.0,347.0,271.0,7,27,2
2022-07-28,8164.0,166.0,19494123.0,160208.0,15385.0,1619,56171302,345.0,1116803,350.0,365.0,396.0,362.0,365.0,356.0,287.0,7,28,3
2022-07-29,7419.0,164.0,19501542.0,160372.0,15109.0,1377,56171302,328.0,1118180,345.0,350.0,365.0,391.0,379.0,357.0,279.0,7,29,4
2022-07-30,6489.0,125.0,19508031.0,160497.0,14319.0,1290,56171302,304.0,1119470,328.0,345.0,350.0,396.0,362.0,393.0,285.0,7,30,5
2022-07-31,7551.0,138.0,19515582.0,160635.0,14147.0,1557,56171302,289.0,1121027,304.0,328.0,345.0,365.0,391.0,372.0,311.0,7,31,6
2022-08-01,8649.0,145.0,19524231.0,160780.0,14056.0,1577,56171302,311.0,1122604,289.0,304.0,328.0,350.0,396.0,388.0,331.0,8,1,0
2022-08-02,8020.0,145.0,19532251.0,160925.0,13746.0,1491,56171302,312.0,1124095,311.0,289.0,304.0,345.0,365.0,397.0,330.0,8,2,1
2022-08-03,7262.0,145.0,19539513.0,161070.0,13273.0,1444,56171302,294.0,1125539,312.0,311.0,289.0,328.0,350.0,361.0,347.0,8,3,2
2022-08-04,6421.0,116.0,19545934.0,161186.0,12859.0,1415,56171302,289.0,1126954,294.0,312.0,311.0,304.0,345.0,365.0,356.0,8,4,3
2022-08-05,5759.0,115.0,19551693.0,161301.0,12340.0,1244,56171302,289.0,1128198,289.0,294.0,312.0,289.0,328.0,379.0,357.0,8,5,4
2022-08-06,4748.0,112.0,19556441.0,161413.0,11897.0,1069,56171302,283.0,1129267,289.0,289.0,294.0,311.0,304.0,362.0,393.0,8,6,5
2022-08-07,5795.0,126.0,19562236.0,161539.0,11883.0,1232,56171302,278.0,1130499,283.0,289.0,289.0,312.0,289.0,391.0,372.0,8,7,6
2022-08-08,7112.0,122.0,19569348.0,161661.0,12034.0,1354,56171302,285.0,1131853,278.0,283.0,289.0,294.0,311.0,396.0,388.0,8,8,0
2022-08-09,6351.0,116.0,19575699.0,161777.0,11589.0,1376,56171302,295.0,1133229,285.0,278.0,283.0,289.0,312.0,365.0,397.0,8,9,1
2022-08-10,5884.0,111.0,19581583.0,161888.0,11436.0,1392,56171302,276.0,1134621,295.0,285.0,278.0,289.0,294.0,350.0,361.0,8,10,2
2022-08-11,5327.0,135.0,19586910.0,162023.0,11271.0,1221,56171302,262.0,1135842,276.0,295.0,285.0,283.0,289.0,345.0,365.0,8,11,3
2022-08-12,4697.0,126.0,19591607.0,162149.0,10909.0,1021,56171302,243.0,1136863,262.0,276.0,295.0,278.0,289.0,328.0,379.0,8,12,4
2022-08-13,3884.0,125.0,19595491.0,162274.0,10785.0,1047,56171302,237.0,1137910,243.0,262.0,276.0,285.0,283.0,304.0,362.0,8,13,5
2022-08-14,4706.0,103.0,19600197.0,162377.0,11071.0,1062,56171302,236.0,1138972,237.0,243.0,262.0,295.0,278.0,289.0,391.0,8,14,6
2022-08-15,5514.0,119.0,19605711.0,162496.0,10922.0,1189,56171302,246.0,1140161,236.0,237.0,243.0,276.0,285.0,311.0,396.0,8,15,0
2022-08-16,4767.0,101.0,19610478.0,162597.0,10549.0,1121,56171302,245.0,1141282,246.0,236.0,237.0,262.0,295.0,312.0,365.0,8,16,1
2022-08-17,4311.0,79.0,19614789.0,162676.0,10057.0,1073,56171302,254.0,1142355,245.0,246.0,236.0,243.0,276.0,294.0,350.0,8,17,2
2022-08-18,3785.0,83.0,19618574.0,162759.0,10016.0,953,56171302,222.0,1143308,254.0,245.0,246.0,237.0,262.0,289.0,345.0,8,18,3
2022-08-19,3246.0,74.0,19621820.0,162833.0,9511.0,898,56171302,213.0,1144206,222.0,254.0,245.0,236.0,243.0,289.0,328.0,8,19,4
2022-08-20,2773.0,93.0,19624593.0,162926.0,9126.0,800,56171302,198.0,1145006,213.0,222.0,254.0,246.0,237.0,283.0,304.0,8,20,5
2022-08-21,3477.0,89.0,19628070.0,163015.0,8997.0,836,56171302,194.0,1145842,198.0,213.0,222.0,245.0,236.0,278.0,289.0,8,21,6
2022-08-22,4429.0,84.0,19632499.0,163099.0,9150.0,917,56171302,196.0,1146759,194.0,198.0,213.0,254.0,246.0,285.0,311.0,8,22,0
2022-08-23,3953.0,76.0,19636452.0,163175.0,8655.0,984,56171302,175.0,1147743,196.0,194.0,198.0,222.0,245.0,295.0,312.0,8,23,1
2022-08-24,3819.0,61.0,19640271.0,163236.0,8484.0,899,56171302,189.0,1148642,175.0,196.0,194.0,213.0,254.0,276.0,294.0,8,24,2
2022-08-25,3167.0,65.0,19643438.0,163301.0,8375.0,880,56171302,180.0,1149522,189.0,175.0,196.0,198.0,222.0,262.0,289.0,8,25,3
2022-08-26,2922.0,68.0,19646360.0,163369.0,7874.0,723,56171302,171.0,1150245,180.0,189.0,175.0,194.0,213.0,243.0,289.0,8,26,4
