,areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
3390,E40000008,Midlands,nhsRegion,2022-02-06,62.0,120573,2243.0,227
3391,E40000008,Midlands,nhsRegion,2022-02-05,64.0,120346,2280.0,191
3392,E40000008,Midlands,nhsRegion,2022-02-04,67.0,120155,2358.0,221
3393,E40000008,Midlands,nhsRegion,2022-02-03,76.0,119934,2421.0,278
3394,E40000008,Midlands,nhsRegion,2022-02-02,76.0,119656,2436.0,278
3395,E40000008,Midlands,nhsRegion,2022-02-01,78.0,119378,2514.0,324
3396,E40000008,Midlands,nhsRegion,2022-01-31,78.0,119054,2526.0,287
3397,E40000008,Midlands,nhsRegion,2022-01-30,75.0,118767,2477.0,264
3398,E40000008,Midlands,nhsRegion,2022-01-29,78.0,118503,2476.0,247
3399,E40000008,Midlands,nhsRegion,2022-01-28,81.0,118256,2582.0,269
3400,E40000008,Midlands,nhsRegion,2022-01-27,88.0,117987,2613.0,319
3401,E40000008,Midlands,nhsRegion,2022-01-26,90.0,117668,2609.0,328
3402,E40000008,Midlands,nhsRegion,2022-01-25,91.0,117340,2670.0,348
3403,E40000008,Midlands,nhsRegion,2022-01-24,94.0,116992,2753.0,283
3404,E40000008,Midlands,nhsRegion,2022-01-23,98.0,116709,2708.0,309
3405,E40000008,Midlands,nhsRegion,2022-01-22,98.0,116400,2771.0,268
3406,E40000008,Midlands,nhsRegion,2022-01-21,96.0,116132,2832.0,280
3407,E40000008,Midlands,nhsRegion,2022-01-20,103.0,115852,2907.0,355
3408,E40000008,Midlands,nhsRegion,2022-01-19,100.0,115497,3051.0,333
3409,E40000008,Midlands,nhsRegion,2022-01-18,107.0,115164,3101.0,304
3410,E40000008,Midlands,nhsRegion,2022-01-17,105.0,114860,3122.0,407
3411,E40000008,Midlands,nhsRegion,2022-01-16,107.0,114453,3042.0,389
3412,E40000008,Midlands,nhsRegion,2022-01-15,106.0,114064,3046.0,314
3413,E40000008,Midlands,nhsRegion,2022-01-14,102.0,113750,3085.0,354
3414,E40000008,Midlands,nhsRegion,2022-01-13,101.0,113396,3074.0,421
3415,E40000008,Midlands,nhsRegion,2022-01-12,101.0,112975,3093.0,367
3416,E40000008,Midlands,nhsRegion,2022-01-11,101.0,112608,3155.0,406
3417,E40000008,Midlands,nhsRegion,2022-01-10,105.0,112202,3145.0,404
3418,E40000008,Midlands,nhsRegion,2022-01-09,105.0,111798,3038.0,424
3419,E40000008,Midlands,nhsRegion,2022-01-08,114.0,111374,2951.0,333
3420,E40000008,Midlands,nhsRegion,2022-01-07,113.0,111041,2943.0,348
3421,E40000008,Midlands,nhsRegion,2022-01-06,125.0,110693,2882.0,420
3422,E40000008,Midlands,nhsRegion,2022-01-05,125.0,110273,2709.0,438
3423,E40000008,Midlands,nhsRegion,2022-01-04,134.0,109835,2673.0,377
3424,E40000008,Midlands,nhsRegion,2022-01-03,129.0,109458,2518.0,354
3425,E40000008,Midlands,nhsRegion,2022-01-02,139.0,109104,2356.0,371
3426,E40000008,Midlands,nhsRegion,2022-01-01,135.0,108733,2189.0,340
3427,E40000008,Midlands,nhsRegion,2021-12-31,129.0,108393,2122.0,359
3428,E40000008,Midlands,nhsRegion,2021-12-30,126.0,108034,1866.0,395
3429,E40000008,Midlands,nhsRegion,2021-12-29,126.0,107639,1687.0,503
3430,E40000008,Midlands,nhsRegion,2021-12-28,127.0,107136,1571.0,367
3431,E40000008,Midlands,nhsRegion,2021-12-27,125.0,106769,1443.0,309
3432,E40000008,Midlands,nhsRegion,2021-12-26,127.0,106460,1345.0,251
3433,E40000008,Midlands,nhsRegion,2021-12-25,119.0,106209,1271.0,219
3434,E40000008,Midlands,nhsRegion,2021-12-24,121.0,105990,1268.0,173
3435,E40000008,Midlands,nhsRegion,2021-12-23,127.0,105817,1247.0,206
3436,E40000008,Midlands,nhsRegion,2021-12-22,132.0,105611,1256.0,201
3437,E40000008,Midlands,nhsRegion,2021-12-21,140.0,105410,1247.0,172
3438,E40000008,Midlands,nhsRegion,2021-12-20,142.0,105238,1177.0,186
3439,E40000008,Midlands,nhsRegion,2021-12-19,134.0,105052,1147.0,163
3440,E40000008,Midlands,nhsRegion,2021-12-18,135.0,104889,1133.0,115
3441,E40000008,Midlands,nhsRegion,2021-12-17,148.0,104774,1167.0,115
3442,E40000008,Midlands,nhsRegion,2021-12-16,151.0,104659,1202.0,141
3443,E40000008,Midlands,nhsRegion,2021-12-15,156.0,104518,1234.0,117
3444,E40000008,Midlands,nhsRegion,2021-12-14,165.0,104401,1260.0,132
3445,E40000008,Midlands,nhsRegion,2021-12-13,151.0,104269,1165.0,133
3446,E40000008,Midlands,nhsRegion,2021-12-12,152.0,104136,1215.0,145
3447,E40000008,Midlands,nhsRegion,2021-12-11,151.0,103991,1208.0,108
3448,E40000008,Midlands,nhsRegion,2021-12-10,148.0,103883,1165.0,126
3449,E40000008,Midlands,nhsRegion,2021-12-09,149.0,103757,1187.0,143
3450,E40000008,Midlands,nhsRegion,2021-12-08,146.0,103614,1197.0,131
3451,E40000008,Midlands,nhsRegion,2021-12-07,155.0,103483,1167.0,183
3452,E40000008,Midlands,nhsRegion,2021-12-06,157.0,103300,1154.0,140
3453,E40000008,Midlands,nhsRegion,2021-12-05,153.0,103160,1155.0,133
3454,E40000008,Midlands,nhsRegion,2021-12-04,155.0,103027,1137.0,128
3455,E40000008,Midlands,nhsRegion,2021-12-03,154.0,102899,1158.0,108
3456,E40000008,Midlands,nhsRegion,2021-12-02,152.0,102791,1140.0,154
3457,E40000008,Midlands,nhsRegion,2021-12-01,150.0,102637,1092.0,144
3458,E40000008,Midlands,nhsRegion,2021-11-30,169.0,102493,1196.0,123
3459,E40000008,Midlands,nhsRegion,2021-11-29,156.0,102370,1158.0,126
3460,E40000008,Midlands,nhsRegion,2021-11-28,155.0,102244,1145.0,121
3461,E40000008,Midlands,nhsRegion,2021-11-27,157.0,102123,1121.0,116
3462,E40000008,Midlands,nhsRegion,2021-11-26,160.0,102007,1148.0,127
3463,E40000008,Midlands,nhsRegion,2021-11-25,160.0,101880,1181.0,132
3464,E40000008,Midlands,nhsRegion,2021-11-24,153.0,101748,1165.0,127
3465,E40000008,Midlands,nhsRegion,2021-11-23,147.0,101621,1194.0,142
3466,E40000008,Midlands,nhsRegion,2021-11-22,147.0,101479,1217.0,123
3467,E40000008,Midlands,nhsRegion,2021-11-21,151.0,101356,1215.0,111
3468,E40000008,Midlands,nhsRegion,2021-11-20,151.0,101245,1200.0,91
3469,E40000008,Midlands,nhsRegion,2021-11-19,148.0,101154,1198.0,132
3470,E40000008,Midlands,nhsRegion,2021-11-18,148.0,101022,1188.0,156
3471,E40000008,Midlands,nhsRegion,2021-11-17,150.0,100866,1201.0,133
3472,E40000008,Midlands,nhsRegion,2021-11-16,154.0,100733,1231.0,147
3473,E40000008,Midlands,nhsRegion,2021-11-15,157.0,100586,1252.0,128
3474,E40000008,Midlands,nhsRegion,2021-11-14,163.0,100458,1220.0,124
3475,E40000008,Midlands,nhsRegion,2021-11-13,170.0,100334,1233.0,123
3476,E40000008,Midlands,nhsRegion,2021-11-12,178.0,100211,1264.0,135
3477,E40000008,Midlands,nhsRegion,2021-11-11,177.0,100076,1264.0,148
3478,E40000008,Midlands,nhsRegion,2021-11-10,174.0,99928,1287.0,157
3479,E40000008,Midlands,nhsRegion,2021-11-09,175.0,99771,1290.0,162
3480,E40000008,Midlands,nhsRegion,2021-11-08,178.0,99609,1311.0,157
3481,E40000008,Midlands,nhsRegion,2021-11-07,171.0,99452,1294.0,136
3482,E40000008,Midlands,nhsRegion,2021-11-06,171.0,99316,1262.0,122
3483,E40000008,Midlands,nhsRegion,2021-11-05,173.0,99194,1328.0,130
3484,E40000008,Midlands,nhsRegion,2021-11-04,172.0,99064,1352.0,148
3485,E40000008,Midlands,nhsRegion,2021-11-03,170.0,98916,1335.0,177
3486,E40000008,Midlands,nhsRegion,2021-11-02,173.0,98739,1357.0,168
3487,E40000008,Midlands,nhsRegion,2021-11-01,170.0,98571,1398.0,187
3488,E40000008,Midlands,nhsRegion,2021-10-31,161.0,98384,1370.0,146
3489,E40000008,Midlands,nhsRegion,2021-10-30,162.0,98238,1313.0,139
3490,E40000008,Midlands,nhsRegion,2021-10-29,163.0,98099,1336.0,143
3491,E40000008,Midlands,nhsRegion,2021-10-28,163.0,97956,1310.0,173
3492,E40000008,Midlands,nhsRegion,2021-10-27,165.0,97783,1320.0,173
3493,E40000008,Midlands,nhsRegion,2021-10-26,165.0,97610,1331.0,165
3494,E40000008,Midlands,nhsRegion,2021-10-25,162.0,97445,1331.0,140
3495,E40000008,Midlands,nhsRegion,2021-10-24,162.0,97305,1308.0,131
3496,E40000008,Midlands,nhsRegion,2021-10-23,161.0,97174,1291.0,129
3497,E40000008,Midlands,nhsRegion,2021-10-22,153.0,97045,1289.0,149
3498,E40000008,Midlands,nhsRegion,2021-10-21,148.0,96896,1253.0,173
3499,E40000008,Midlands,nhsRegion,2021-10-20,140.0,96723,1263.0,170
3500,E40000008,Midlands,nhsRegion,2021-10-19,139.0,96553,1219.0,188
3501,E40000008,Midlands,nhsRegion,2021-10-18,139.0,96365,1198.0,148
3502,E40000008,Midlands,nhsRegion,2021-10-17,143.0,96217,1161.0,137
3503,E40000008,Midlands,nhsRegion,2021-10-16,136.0,96080,1119.0,159
3504,E40000008,Midlands,nhsRegion,2021-10-15,129.0,95921,1099.0,163
3505,E40000008,Midlands,nhsRegion,2021-10-14,133.0,95758,1075.0,142
3506,E40000008,Midlands,nhsRegion,2021-10-13,131.0,95616,1086.0,138
3507,E40000008,Midlands,nhsRegion,2021-10-12,129.0,95478,1086.0,149
3508,E40000008,Midlands,nhsRegion,2021-10-11,127.0,95329,1073.0,154
3509,E40000008,Midlands,nhsRegion,2021-10-10,118.0,95175,1040.0,116
3510,E40000008,Midlands,nhsRegion,2021-10-09,120.0,95059,991.0,132
3511,E40000008,Midlands,nhsRegion,2021-10-08,132.0,94927,1008.0,128
3512,E40000008,Midlands,nhsRegion,2021-10-07,132.0,94799,1027.0,135
3513,E40000008,Midlands,nhsRegion,2021-10-06,133.0,94664,1042.0,119
3514,E40000008,Midlands,nhsRegion,2021-10-05,137.0,94545,1029.0,128
3515,E40000008,Midlands,nhsRegion,2021-10-04,131.0,94417,973.0,127
3516,E40000008,Midlands,nhsRegion,2021-10-03,130.0,94290,971.0,130
3517,E40000008,Midlands,nhsRegion,2021-10-02,122.0,94160,883.0,99
3518,E40000008,Midlands,nhsRegion,2021-10-01,130.0,94061,930.0,121
3519,E40000008,Midlands,nhsRegion,2021-09-30,134.0,93940,965.0,116
3520,E40000008,Midlands,nhsRegion,2021-09-29,139.0,93824,1003.0,129
3521,E40000008,Midlands,nhsRegion,2021-09-28,139.0,93695,1012.0,113
3522,E40000008,Midlands,nhsRegion,2021-09-27,144.0,93582,1011.0,127
3523,E40000008,Midlands,nhsRegion,2021-09-26,146.0,93455,1009.0,104
3524,E40000008,Midlands,nhsRegion,2021-09-25,147.0,93351,998.0,86
3525,E40000008,Midlands,nhsRegion,2021-09-24,155.0,93265,1044.0,101
3526,E40000008,Midlands,nhsRegion,2021-09-23,157.0,93164,1068.0,124
3527,E40000008,Midlands,nhsRegion,2021-09-22,161.0,93040,1113.0,110
3528,E40000008,Midlands,nhsRegion,2021-09-21,169.0,92930,1150.0,123
3529,E40000008,Midlands,nhsRegion,2021-09-20,176.0,92807,1178.0,114
3530,E40000008,Midlands,nhsRegion,2021-09-19,173.0,92693,1159.0,123
3531,E40000008,Midlands,nhsRegion,2021-09-18,170.0,92570,1134.0,102
3532,E40000008,Midlands,nhsRegion,2021-09-17,172.0,92468,1209.0,112
3533,E40000008,Midlands,nhsRegion,2021-09-16,166.0,92356,1227.0,138
3534,E40000008,Midlands,nhsRegion,2021-09-15,176.0,92218,1257.0,110
3535,E40000008,Midlands,nhsRegion,2021-09-14,179.0,92108,1296.0,128
3536,E40000008,Midlands,nhsRegion,2021-09-13,175.0,91980,1304.0,133
3537,E40000008,Midlands,nhsRegion,2021-09-12,178.0,91847,1307.0,133
3538,E40000008,Midlands,nhsRegion,2021-09-11,171.0,91714,1271.0,123
3539,E40000008,Midlands,nhsRegion,2021-09-10,179.0,91591,1341.0,133
3540,E40000008,Midlands,nhsRegion,2021-09-09,174.0,91458,1265.0,147
3541,E40000008,Midlands,nhsRegion,2021-09-08,168.0,91311,1264.0,224
3542,E40000008,Midlands,nhsRegion,2021-09-07,155.0,91087,1145.0,153
3543,E40000008,Midlands,nhsRegion,2021-09-06,168.0,90934,1243.0,147
3544,E40000008,Midlands,nhsRegion,2021-09-05,167.0,90787,1211.0,124
3545,E40000008,Midlands,nhsRegion,2021-09-04,161.0,90663,1174.0,148
3546,E40000008,Midlands,nhsRegion,2021-09-03,170.0,90515,1235.0,150
3547,E40000008,Midlands,nhsRegion,2021-09-02,180.0,90365,1226.0,123
3548,E40000008,Midlands,nhsRegion,2021-09-01,181.0,90242,1265.0,152
3549,E40000008,Midlands,nhsRegion,2021-08-31,182.0,90090,1280.0,143
3550,E40000008,Midlands,nhsRegion,2021-08-30,182.0,89947,1210.0,156
3551,E40000008,Midlands,nhsRegion,2021-08-29,178.0,89791,1202.0,145
3552,E40000008,Midlands,nhsRegion,2021-08-28,178.0,89646,1172.0,133
3553,E40000008,Midlands,nhsRegion,2021-08-27,185.0,89513,1204.0,156
3554,E40000008,Midlands,nhsRegion,2021-08-26,178.0,89357,1180.0,148
3555,E40000008,Midlands,nhsRegion,2021-08-25,183.0,89209,1217.0,189
3556,E40000008,Midlands,nhsRegion,2021-08-24,180.0,89020,1199.0,157
3557,E40000008,Midlands,nhsRegion,2021-08-23,175.0,88863,1209.0,161
3558,E40000008,Midlands,nhsRegion,2021-08-22,181.0,88702,1185.0,135
3559,E40000008,Midlands,nhsRegion,2021-08-21,176.0,88567,1119.0,127
3560,E40000008,Midlands,nhsRegion,2021-08-20,175.0,88440,1129.0,145
3561,E40000008,Midlands,nhsRegion,2021-08-19,163.0,88295,1095.0,162
3562,E40000008,Midlands,nhsRegion,2021-08-18,164.0,88133,1067.0,165
3563,E40000008,Midlands,nhsRegion,2021-08-17,157.0,87968,1052.0,166
3564,E40000008,Midlands,nhsRegion,2021-08-16,161.0,87802,1063.0,165
3565,E40000008,Midlands,nhsRegion,2021-08-15,163.0,87637,1002.0,144
3566,E40000008,Midlands,nhsRegion,2021-08-14,170.0,87493,980.0,124
3567,E40000008,Midlands,nhsRegion,2021-08-13,171.0,87369,998.0,143
3568,E40000008,Midlands,nhsRegion,2021-08-12,166.0,87226,967.0,152
3569,E40000008,Midlands,nhsRegion,2021-08-11,168.0,87074,958.0,166
3570,E40000008,Midlands,nhsRegion,2021-08-10,165.0,86908,922.0,142
3571,E40000008,Midlands,nhsRegion,2021-08-09,162.0,86766,921.0,130
3572,E40000008,Midlands,nhsRegion,2021-08-08,155.0,86636,898.0,112
3573,E40000008,Midlands,nhsRegion,2021-08-07,151.0,86524,871.0,117
3574,E40000008,Midlands,nhsRegion,2021-08-06,149.0,86407,873.0,131
3575,E40000008,Midlands,nhsRegion,2021-08-05,150.0,86276,899.0,123
3576,E40000008,Midlands,nhsRegion,2021-08-04,137.0,86153,897.0,143
3577,E40000008,Midlands,nhsRegion,2021-08-03,143.0,86010,925.0,123
3578,E40000008,Midlands,nhsRegion,2021-08-02,145.0,85887,946.0,125
3579,E40000008,Midlands,nhsRegion,2021-08-01,144.0,85762,911.0,117
3580,E40000008,Midlands,nhsRegion,2021-07-31,144.0,85645,901.0,119
3581,E40000008,Midlands,nhsRegion,2021-07-30,145.0,85526,931.0,111
3582,E40000008,Midlands,nhsRegion,2021-07-29,147.0,85415,976.0,134
3583,E40000008,Midlands,nhsRegion,2021-07-28,138.0,85281,971.0,131
3584,E40000008,Midlands,nhsRegion,2021-07-27,134.0,85150,966.0,126
3585,E40000008,Midlands,nhsRegion,2021-07-26,129.0,85024,959.0,151
3586,E40000008,Midlands,nhsRegion,2021-07-25,123.0,84873,854.0,133
3587,E40000008,Midlands,nhsRegion,2021-07-24,118.0,84740,805.0,122
3588,E40000008,Midlands,nhsRegion,2021-07-23,113.0,84618,858.0,136
3589,E40000008,Midlands,nhsRegion,2021-07-22,115.0,84482,815.0,144
3590,E40000008,Midlands,nhsRegion,2021-07-21,112.0,84338,763.0,146
3591,E40000008,Midlands,nhsRegion,2021-07-20,102.0,84192,749.0,140
3592,E40000008,Midlands,nhsRegion,2021-07-19,98.0,84052,730.0,119
3593,E40000008,Midlands,nhsRegion,2021-07-18,97.0,83933,669.0,142
3594,E40000008,Midlands,nhsRegion,2021-07-17,99.0,83791,667.0,116
3595,E40000008,Midlands,nhsRegion,2021-07-16,106.0,83675,634.0,107
3596,E40000008,Midlands,nhsRegion,2021-07-15,92.0,83568,602.0,134
3597,E40000008,Midlands,nhsRegion,2021-07-14,90.0,83434,601.0,114
3598,E40000008,Midlands,nhsRegion,2021-07-13,84.0,83320,525.0,135
3599,E40000008,Midlands,nhsRegion,2021-07-12,76.0,83185,499.0,122
3600,E40000008,Midlands,nhsRegion,2021-07-11,73.0,83063,456.0,97
3601,E40000008,Midlands,nhsRegion,2021-07-10,70.0,82966,441.0,82
3602,E40000008,Midlands,nhsRegion,2021-07-09,69.0,82884,419.0,78
3603,E40000008,Midlands,nhsRegion,2021-07-08,70.0,82806,389.0,80
3604,E40000008,Midlands,nhsRegion,2021-07-07,64.0,82726,375.0,82
3605,E40000008,Midlands,nhsRegion,2021-07-06,58.0,82644,334.0,99
3606,E40000008,Midlands,nhsRegion,2021-07-05,55.0,82545,319.0,81
3607,E40000008,Midlands,nhsRegion,2021-07-04,50.0,82464,304.0,81
3608,E40000008,Midlands,nhsRegion,2021-07-03,44.0,82383,273.0,50
3609,E40000008,Midlands,nhsRegion,2021-07-02,45.0,82333,254.0,73
3610,E40000008,Midlands,nhsRegion,2021-07-01,41.0,82260,229.0,72
3611,E40000008,Midlands,nhsRegion,2021-06-30,39.0,82188,226.0,59
3612,E40000008,Midlands,nhsRegion,2021-06-29,42.0,82129,220.0,41
3613,E40000008,Midlands,nhsRegion,2021-06-28,45.0,82088,229.0,44
3614,E40000008,Midlands,nhsRegion,2021-06-27,41.0,82044,219.0,36
3615,E40000008,Midlands,nhsRegion,2021-06-26,38.0,82008,199.0,35
3616,E40000008,Midlands,nhsRegion,2021-06-25,40.0,81973,189.0,44
3617,E40000008,Midlands,nhsRegion,2021-06-24,40.0,81929,184.0,41
3618,E40000008,Midlands,nhsRegion,2021-06-23,40.0,81888,192.0,38
3619,E40000008,Midlands,nhsRegion,2021-06-22,38.0,81850,194.0,27
3620,E40000008,Midlands,nhsRegion,2021-06-21,33.0,81823,205.0,29
3621,E40000008,Midlands,nhsRegion,2021-06-20,30.0,81794,156.0,25
3622,E40000008,Midlands,nhsRegion,2021-06-19,26.0,81769,166.0,34
3623,E40000008,Midlands,nhsRegion,2021-06-18,24.0,81735,166.0,29
3624,E40000008,Midlands,nhsRegion,2021-06-17,21.0,81706,157.0,30
3625,E40000008,Midlands,nhsRegion,2021-06-16,22.0,81676,144.0,35
3626,E40000008,Midlands,nhsRegion,2021-06-15,24.0,81641,141.0,28
3627,E40000008,Midlands,nhsRegion,2021-06-14,23.0,81613,150.0,31
3628,E40000008,Midlands,nhsRegion,2021-06-13,26.0,81582,145.0,28
3629,E40000008,Midlands,nhsRegion,2021-06-12,21.0,81554,138.0,22
3630,E40000008,Midlands,nhsRegion,2021-06-11,19.0,81532,136.0,21
3631,E40000008,Midlands,nhsRegion,2021-06-10,20.0,81511,133.0,27
3632,E40000008,Midlands,nhsRegion,2021-06-09,17.0,81484,124.0,24
3633,E40000008,Midlands,nhsRegion,2021-06-08,15.0,81460,123.0,40
3634,E40000008,Midlands,nhsRegion,2021-06-07,11.0,81420,116.0,24
3635,E40000008,Midlands,nhsRegion,2021-06-06,15.0,81396,119.0,13
3636,E40000008,Midlands,nhsRegion,2021-06-05,14.0,81383,124.0,12
3637,E40000008,Midlands,nhsRegion,2021-06-04,15.0,81371,135.0,11
3638,E40000008,Midlands,nhsRegion,2021-06-03,16.0,81360,125.0,15
3639,E40000008,Midlands,nhsRegion,2021-06-02,15.0,81345,138.0,19
3640,E40000008,Midlands,nhsRegion,2021-06-01,18.0,81326,139.0,18
3641,E40000008,Midlands,nhsRegion,2021-05-31,13.0,81308,133.0,19
3642,E40000008,Midlands,nhsRegion,2021-05-30,12.0,81289,131.0,12
3643,E40000008,Midlands,nhsRegion,2021-05-29,11.0,81277,126.0,15
3644,E40000008,Midlands,nhsRegion,2021-05-28,10.0,81262,138.0,16
3645,E40000008,Midlands,nhsRegion,2021-05-27,14.0,81246,141.0,14
3646,E40000008,Midlands,nhsRegion,2021-05-26,14.0,81232,135.0,20
3647,E40000008,Midlands,nhsRegion,2021-05-25,14.0,81212,134.0,19
3648,E40000008,Midlands,nhsRegion,2021-05-24,15.0,81193,154.0,14
3649,E40000008,Midlands,nhsRegion,2021-05-23,16.0,81179,151.0,18
3650,E40000008,Midlands,nhsRegion,2021-05-22,15.0,81161,141.0,17
3651,E40000008,Midlands,nhsRegion,2021-05-21,14.0,81144,144.0,22
3652,E40000008,Midlands,nhsRegion,2021-05-20,15.0,81122,137.0,25
3653,E40000008,Midlands,nhsRegion,2021-05-19,15.0,81097,143.0,17
3654,E40000008,Midlands,nhsRegion,2021-05-18,17.0,81080,134.0,28
3655,E40000008,Midlands,nhsRegion,2021-05-17,16.0,81052,144.0,21
3656,E40000008,Midlands,nhsRegion,2021-05-16,16.0,81031,145.0,12
3657,E40000008,Midlands,nhsRegion,2021-05-15,18.0,81019,146.0,16
3658,E40000008,Midlands,nhsRegion,2021-05-14,18.0,81003,155.0,15
3659,E40000008,Midlands,nhsRegion,2021-05-13,21.0,80988,157.0,15
3660,E40000008,Midlands,nhsRegion,2021-05-12,22.0,80973,182.0,13
3661,E40000008,Midlands,nhsRegion,2021-05-11,21.0,80960,185.0,12
3662,E40000008,Midlands,nhsRegion,2021-05-10,21.0,80948,187.0,16
3663,E40000008,Midlands,nhsRegion,2021-05-09,23.0,80932,183.0,16
3664,E40000008,Midlands,nhsRegion,2021-05-08,24.0,80916,179.0,17
3665,E40000008,Midlands,nhsRegion,2021-05-07,27.0,80899,186.0,16
3666,E40000008,Midlands,nhsRegion,2021-05-06,28.0,80883,195.0,17
3667,E40000008,Midlands,nhsRegion,2021-05-05,28.0,80866,201.0,22
3668,E40000008,Midlands,nhsRegion,2021-05-04,25.0,80844,214.0,19
3669,E40000008,Midlands,nhsRegion,2021-05-03,27.0,80825,215.0,23
3670,E40000008,Midlands,nhsRegion,2021-05-02,29.0,80802,213.0,16
3671,E40000008,Midlands,nhsRegion,2021-05-01,29.0,80786,189.0,22
3672,E40000008,Midlands,nhsRegion,2021-04-30,30.0,80764,218.0,20
3673,E40000008,Midlands,nhsRegion,2021-04-29,30.0,80744,232.0,15
3674,E40000008,Midlands,nhsRegion,2021-04-28,31.0,80729,241.0,21
3675,E40000008,Midlands,nhsRegion,2021-04-27,34.0,80708,237.0,25
3676,E40000008,Midlands,nhsRegion,2021-04-26,42.0,80683,252.0,34
3677,E40000008,Midlands,nhsRegion,2021-04-25,40.0,80649,241.0,26
3678,E40000008,Midlands,nhsRegion,2021-04-24,43.0,80623,252.0,23
3679,E40000008,Midlands,nhsRegion,2021-04-23,43.0,80600,259.0,23
3680,E40000008,Midlands,nhsRegion,2021-04-22,47.0,80577,275.0,26
3681,E40000008,Midlands,nhsRegion,2021-04-21,51.0,80551,301.0,19
3682,E40000008,Midlands,nhsRegion,2021-04-20,50.0,80532,300.0,13
3683,E40000008,Midlands,nhsRegion,2021-04-19,61.0,80519,326.0,29
3684,E40000008,Midlands,nhsRegion,2021-04-18,61.0,80490,323.0,26
3685,E40000008,Midlands,nhsRegion,2021-04-17,68.0,80464,332.0,34
3686,E40000008,Midlands,nhsRegion,2021-04-16,62.0,80430,339.0,31
3687,E40000008,Midlands,nhsRegion,2021-04-15,63.0,80399,353.0,30
3688,E40000008,Midlands,nhsRegion,2021-04-14,64.0,80369,364.0,24
3689,E40000008,Midlands,nhsRegion,2021-04-13,69.0,80345,400.0,29
3690,E40000008,Midlands,nhsRegion,2021-04-12,72.0,80316,431.0,26
3691,E40000008,Midlands,nhsRegion,2021-04-11,73.0,80290,433.0,30
3692,E40000008,Midlands,nhsRegion,2021-04-10,74.0,80260,440.0,30
3693,E40000008,Midlands,nhsRegion,2021-04-09,74.0,80230,464.0,37
3694,E40000008,Midlands,nhsRegion,2021-04-08,80.0,80193,491.0,32
3695,E40000008,Midlands,nhsRegion,2021-04-07,79.0,80161,502.0,40
3696,E40000008,Midlands,nhsRegion,2021-04-06,81.0,80121,529.0,45
3697,E40000008,Midlands,nhsRegion,2021-04-05,82.0,80076,530.0,44
3698,E40000008,Midlands,nhsRegion,2021-04-04,85.0,80032,525.0,34
3699,E40000008,Midlands,nhsRegion,2021-04-03,88.0,79998,536.0,40
3700,E40000008,Midlands,nhsRegion,2021-04-02,96.0,79958,563.0,43
3701,E40000008,Midlands,nhsRegion,2021-04-01,104.0,79915,606.0,34
3702,E40000008,Midlands,nhsRegion,2021-03-31,111.0,79881,631.0,51
3703,E40000008,Midlands,nhsRegion,2021-03-30,117.0,79830,669.0,52
3704,E40000008,Midlands,nhsRegion,2021-03-29,120.0,79778,709.0,44
3705,E40000008,Midlands,nhsRegion,2021-03-28,123.0,79734,712.0,50
3706,E40000008,Midlands,nhsRegion,2021-03-27,124.0,79684,736.0,54
3707,E40000008,Midlands,nhsRegion,2021-03-26,126.0,79630,765.0,51
3708,E40000008,Midlands,nhsRegion,2021-03-25,126.0,79579,773.0,77
3709,E40000008,Midlands,nhsRegion,2021-03-24,131.0,79502,826.0,61
3710,E40000008,Midlands,nhsRegion,2021-03-23,138.0,79441,896.0,61
3711,E40000008,Midlands,nhsRegion,2021-03-22,148.0,79380,948.0,60
3712,E40000008,Midlands,nhsRegion,2021-03-21,154.0,79320,965.0,63
3713,E40000008,Midlands,nhsRegion,2021-03-20,155.0,79257,969.0,56
3714,E40000008,Midlands,nhsRegion,2021-03-19,169.0,79201,1052.0,76
3715,E40000008,Midlands,nhsRegion,2021-03-18,176.0,79125,1100.0,84
3716,E40000008,Midlands,nhsRegion,2021-03-17,186.0,79041,1204.0,65
3717,E40000008,Midlands,nhsRegion,2021-03-16,196.0,78976,1249.0,72
